sep=;
20014;2
80056;8
20014;2
100070;10
0;0
20014;2
0;0
0;0
20014;2
20014;2
30021;3
0;0
50035;5
40028;4
60042;6
30021;3
30021;3
50035;5
10007;1
20014;2
30021;3
40028;4
40028;4
30021;3
20014;2
10007;1
20014;2
10007;1
0;0
0;0
0;0
20014;2
10007;1
60042;6
10007;1
0;0
0;0
0;0
20014;2
0;0
10007;1
10007;1
50035;5
20014;2
20014;2
20014;2
0;0
30021;3
20014;2
50035;5
30021;3
70049;7
40028;4
0;0
90063;9
10007;1
70049;7
0;0
0;0
10007;1
20014;2
10007;1
0;0
30021;3
0;0
10007;1
0;0
10007;1
20014;2
70049;7
20014;2
0;0
80056;8
20014;2
10007;1
110077;11
0;0
0;0
0;0
0;0
10007;1
50035;5
70049;7
50035;5
40028;4
0;0
0;0
20014;2
60042;6
10007;1
30021;3
20014;2
10007;1
50035;5
140098;14
100070;10
30021;3
110077;11
20014;2
10007;1
60042;6
0;0
0;0
20014;2
20014;2
30021;3
70049;7
40028;4
0;0
10007;1
0;0
20014;2
30021;3
40028;4
20014;2
10007;1
50035;5
40028;4
0;0
30021;3
30021;3
0;0
0;0
0;0
0;0
40028;4
0;0
40028;4
60042;6
20014;2
60042;6
20014;2
30021;3
0;0
40028;4
0;0
30021;3
30021;3
40028;4
0;0
0;0
180126;18
30021;3
120084;12
30021;3
20014;2
10007;1
10007;1
30021;3
60042;6
10007;1
10007;1
10007;1
10007;1
30021;3
0;0
0;0
30021;3
50035;5
80056;8
0;0
10007;1
20014;2
100070;10
10007;1
50035;5
10007;1
160112;16
70049;7
40028;4
20014;2
110077;11
60042;6
100070;10
120084;12
0;0
60042;6
30021;3
20014;2
30021;3
110077;11
20014;2
0;0
80056;8
0;0
20014;2
0;0
0;0
60042;6
10007;1
10007;1
60042;6
10007;1
0;0
10007;1
0;0
40028;4
40028;4
60042;6
100070;10
10007;1
30021;3
0;0
30021;3
30021;3
40028;4
0;0
20014;2
30021;3
0;0
10007;1
30021;3
50035;5
10007;1
20014;2
70049;7
40028;4
10007;1
30021;3
10007;1
150105;15
90063;9
20014;2
10007;1
80056;8
0;0
40028;4
0;0
10007;1
0;0
0;0
0;0
60042;6
0;0
10007;1
20014;2
0;0
40028;4
0;0
20014;2
110077;11
0;0
20014;2
0;0
30021;3
90063;9
0;0
0;0
30021;3
10007;1
50035;5
0;0
0;0
10007;1
20014;2
50035;5
40028;4
0;0
0;0
10007;1
0;0
10007;1
10007;1
0;0
50035;5
0;0
40028;4
40028;4
50035;5
20014;2
10007;1
40028;4
50035;5
30021;3
120084;12
20014;2
20014;2
10007;1
40028;4
30021;3
20014;2
10007;1
70049;7
0;0
0;0
20014;2
0;0
30021;3
0;0
10007;1
10007;1
10007;1
60042;6
40028;4
90063;9
20014;2
0;0
10007;1
30021;3
50035;5
180126;18
40028;4
30021;3
20014;2
10007;1
20014;2
50035;5
0;0
10007;1
0;0
0;0
40028;4
10007;1
40028;4
50035;5
30021;3
10007;1
0;0
40028;4
10007;1
30021;3
0;0
0;0
10007;1
20014;2
10007;1
0;0
0;0
20014;2
0;0
10007;1
20014;2
50035;5
10007;1
20014;2
20014;2
20014;2
0;0
40028;4
60042;6
10007;1
80056;8
60042;6
0;0
20014;2
80056;8
10007;1
10007;1
50035;5
0;0
70049;7
90063;9
10007;1
110077;11
30021;3
0;0
40028;4
0;0
20014;2
0;0
20014;2
0;0
0;0
60042;6
50035;5
50035;5
20014;2
90063;9
10007;1
0;0
0;0
20014;2
60042;6
160112;16
40028;4
0;0
0;0
10007;1
10007;1
30021;3
40028;4
10007;1
90063;9
70049;7
10007;1
50035;5
40028;4
20014;2
10007;1
20014;2
50035;5
10007;1
100070;10
0;0
0;0
30021;3
70049;7
10007;1
0;0
10007;1
10007;1
10007;1
40028;4
10007;1
70049;7
10007;1
90063;9
40028;4
30021;3
10007;1
40028;4
10007;1
10007;1
50035;5
10007;1
90063;9
0;0
50035;5
0;0
0;0
10007;1
0;0
50035;5
40028;4
40028;4
0;0
0;0
10007;1
20014;2
60042;6
30021;3
80056;8
30021;3
10007;1
20014;2
0;0
20014;2
20014;2
30021;3
30021;3
0;0
10007;1
30021;3
80056;8
30021;3
0;0
20014;2
0;0
30021;3
180126;18
40028;4
70049;7
20014;2
0;0
30021;3
0;0
40028;4
0;0
20014;2
30021;3
60042;6
20014;2
110077;11
0;0
0;0
30021;3
0;0
60042;6
20014;2
0;0
10007;1
10007;1
10007;1
30021;3
10007;1
20014;2
10007;1
0;0
50035;5
0;0
30021;3
10007;1
0;0
60042;6
30021;3
70049;7
30021;3
30021;3
10007;1
70049;7
0;0
50035;5
130091;13
0;0
40028;4
0;0
10007;1
0;0
0;0
80056;8
40028;4
30021;3
0;0
40028;4
40028;4
20014;2
0;0
10007;1
0;0
0;0
30021;3
70049;7
20014;2
0;0
0;0
40028;4
10007;1
300210;30
0;0
40028;4
0;0
0;0
40028;4
30021;3
10007;1
20014;2
10007;1
10007;1
90063;9
50035;5
0;0
70049;7
150105;15
60042;6
120084;12
20014;2
20014;2
0;0
70049;7
20014;2
40028;4
20014;2
20014;2
10007;1
0;0
20014;2
10007;1
0;0
60042;6
60042;6
30021;3
10007;1
10007;1
0;0
0;0
50035;5
30021;3
130091;13
60042;6
70049;7
20014;2
20014;2
60042;6
10007;1
60042;6
20014;2
80056;8
40028;4
80056;8
30021;3
0;0
20014;2
70049;7
60042;6
50035;5
0;0
30021;3
20014;2
50035;5
30021;3
70049;7
70049;7
20014;2
20014;2
50035;5
20014;2
10007;1
20014;2
60042;6
40028;4
10007;1
0;0
0;0
0;0
20014;2
0;0
10007;1
0;0
10007;1
10007;1
20014;2
10007;1
50035;5
20014;2
100070;10
0;0
0;0
0;0
50035;5
100070;10
10007;1
20014;2
10007;1
60042;6
30021;3
40028;4
40028;4
20014;2
50035;5
100070;10
60042;6
160112;16
80056;8
10007;1
20014;2
10007;1
10007;1
10007;1
0;0
130091;13
80056;8
0;0
0;0
10007;1
0;0
0;0
10007;1
10007;1
40028;4
20014;2
10007;1
160112;16
80056;8
0;0
20014;2
0;0
10007;1
20014;2
20014;2
60042;6
100070;10
110077;11
10007;1
60042;6
30021;3
10007;1
20014;2
50035;5
30021;3
10007;1
0;0
40028;4
10007;1
30021;3
110077;11
50035;5
40028;4
50035;5
40028;4
20014;2
10007;1
20014;2
90063;9
30021;3
40028;4
20014;2
70049;7
30021;3
70049;7
0;0
120084;12
0;0
30021;3
30021;3
40028;4
60042;6
0;0
20014;2
30021;3
10007;1
20014;2
20014;2
10007;1
0;0
20014;2
50035;5
50035;5
10007;1
100070;10
20014;2
10007;1
30021;3
50035;5
0;0
20014;2
70049;7
20014;2
0;0
20014;2
70049;7
0;0
0;0
0;0
10007;1
40028;4
100070;10
50035;5
40028;4
90063;9
10007;1
20014;2
160112;16
110077;11
0;0
20014;2
0;0
10007;1
0;0
0;0
30021;3
30021;3
40028;4
40028;4
0;0
30021;3
10007;1
50035;5
40028;4
40028;4
60042;6
10007;1
50035;5
40028;4
10007;1
10007;1
40028;4
0;0
60042;6
0;0
0;0
50035;5
50035;5
20014;2
30021;3
0;0
80056;8
240168;24
120084;12
0;0
60042;6
0;0
20014;2
30021;3
100070;10
20014;2
10007;1
0;0
50035;5
50035;5
20014;2
20014;2
60042;6
0;0
10007;1
80056;8
10007;1
40028;4
70049;7
10007;1
0;0
10007;1
20014;2
80056;8
90063;9
80056;8
10007;1
20014;2
10007;1
10007;1
50035;5
70049;7
190133;19
90063;9
10007;1
0;0
80056;8
20014;2
150105;15
110077;11
20014;2
20014;2
10007;1
10007;1
0;0
10007;1
30021;3
20014;2
60042;6
10007;1
10007;1
30021;3
10007;1
10007;1
0;0
130091;13
0;0
60042;6
20014;2
110077;11
50035;5
40028;4
140098;14
130091;13
30021;3
30021;3
70049;7
10007;1
30021;3
10007;1
20014;2
0;0
20014;2
40028;4
10007;1
60042;6
100070;10
10007;1
0;0
60042;6
10007;1
10007;1
20014;2
20014;2
10007;1
0;0
10007;1
20014;2
10007;1
10007;1
10007;1
10007;1
0;0
40028;4
10007;1
0;0
40028;4
30021;3
30021;3
0;0
0;0
90063;9
10007;1
70049;7
50035;5
30021;3
40028;4
20014;2
0;0
30021;3
20014;2
0;0
20014;2
20014;2
10007;1
0;0
80056;8
150105;15
50035;5
60042;6
40028;4
0;0
60042;6
20014;2
10007;1
30021;3
10007;1
10007;1
30021;3
10007;1
0;0
40028;4
20014;2
100070;10
10007;1
20014;2
10007;1
20014;2
0;0
70049;7
90063;9
0;0
90063;9
10007;1
0;0
10007;1
10007;1
40028;4
30021;3
160112;16
170119;17
10007;1
50035;5
10007;1
0;0
0;0
50035;5
10007;1
0;0
30021;3
0;0
60042;6
20014;2
100070;10
0;0
30021;3
10007;1
10007;1
20014;2
30021;3
30021;3
140098;14
10007;1
10007;1
20014;2
150105;15
10007;1
10007;1
70049;7
70049;7
10007;1
70049;7
50035;5
30021;3
40028;4
120084;12
120084;12
120084;12
0;0
0;0
20014;2
100070;10
120084;12
80056;8
60042;6
20014;2
10007;1
50035;5
70049;7
120084;12
0;0
20014;2
0;0
0;0
0;0
0;0
10007;1
10007;1
30021;3
10007;1
10007;1
110077;11
30021;3
10007;1
20014;2
40028;4
30021;3
40028;4
30021;3
0;0
30021;3
40028;4
10007;1
50035;5
20014;2
0;0
40028;4
10007;1
10007;1
20014;2
0;0
10007;1
50035;5
10007;1
10007;1
0;0
0;0
10007;1
0;0
80056;8
0;0
20014;2
10007;1
110077;11
50035;5
0;0
30021;3
30021;3
90063;9
40028;4
40028;4
20014;2
50035;5
10007;1
50035;5
100070;10
50035;5
30021;3
40028;4
100070;10
120084;12
120084;12
130091;13
80056;8
30021;3
50035;5
30021;3
30021;3
20014;2
70049;7
20014;2
0;0
30021;3
20014;2
40028;4
110077;11
70049;7
0;0
0;0
0;0
20014;2
10007;1
0;0
20014;2
80056;8
10007;1
60042;6
10007;1
30021;3
80056;8
70049;7
0;0
0;0
10007;1
100070;10
10007;1
20014;2
30021;3
0;0
80056;8
0;0
10007;1
20014;2
50035;5
70049;7
0;0
0;0
30021;3
30021;3
0;0
90063;9
10007;1
50035;5
0;0
10007;1
10007;1
40028;4
30021;3
150105;15
10007;1
20014;2
0;0
30021;3
70049;7
0;0
10007;1
60042;6
0;0
10007;1
110077;11
40028;4
30021;3
50035;5
20014;2
40028;4
50035;5
20014;2
30021;3
70049;7
0;0
70049;7
100070;10
0;0
10007;1
10007;1
0;0
50035;5
10007;1
30021;3
10007;1
20014;2
40028;4
20014;2
20014;2
60042;6
50035;5
30021;3
20014;2
10007;1
20014;2
40028;4
0;0
30021;3
60042;6
60042;6
40028;4
0;0
50035;5
60042;6
10007;1
0;0
